file,stepLimit,time,tests,outcome,steps,jumps
prog2114.ml,500,1.6150474548339844e-3,1,U,7,3
prog2115.ml,500,3.283977508544922e-3,1,B,13,5
prog2116.ml,500,3.580808639526367e-3,1,B,15,7
prog2117.ml,500,1.6751289367675781e-3,1,U,7,3
prog2118.ml,500,2.8679370880126953e-3,1,B,12,5
prog2119.ml,500,5.84101676940918e-3,1,U,22,5
prog2120.ml,500,4.3070316314697266e-3,1,U,15,5
prog2121.ml,500,1.958131790161133e-3,1,U,6,3
prog2122.ml,500,3.512144088745117e-3,1,U,13,5
prog2123.ml,500,2.626180648803711e-3,1,U,9,3
prog2124.ml,500,2.8510093688964844e-3,1,U,11,4
prog2125.ml,500,1.4538764953613281e-3,1,H,7,4
prog2126.ml,500,2.1271705627441406e-3,1,H,9,6
prog2127.ml,500,1.5649795532226563e-3,1,H,7,4
prog2128.ml,500,4.2989253997802734e-3,1,H,14,6
prog2129.ml,500,1.6858577728271484e-3,1,H,7,4
prog2130.ml,500,1.9659996032714844e-3,1,U,9,5
prog2131.ml,500,1.7108917236328125e-3,1,U,8,6
prog2132.ml,500,1.73187255859375e-3,1,U,8,6
prog2133.ml,500,8.490085601806641e-4,1,U,4,2
prog2134.ml,500,5.791187286376953e-4,1,U,3,2
prog2135.ml,500,6.749153137207031e-3,1,U,24,7
prog2136.ml,500,4.302978515625e-3,1,U,16,7
prog2137.ml,500,4.452943801879883e-3,1,B,17,7
prog2138.ml,500,4.481077194213867e-3,1,B,19,9
prog2139.ml,500,4.652976989746094e-3,1,B,17,7
prog2140.ml,500,4.513978958129883e-3,1,B,16,7
prog2141.ml,500,4.4939517974853516e-3,1,B,16,7
prog2142.ml,500,4.475831985473633e-3,1,B,16,7
prog2143.ml,500,4.56690788269043e-3,1,B,17,7
prog2144.ml,500,2.836942672729492e-3,1,H,10,5
prog2145.ml,500,2.866029739379883e-3,1,H,10,5
prog2146.ml,500,2.8960704803466797e-3,1,H,10,5
prog2147.ml,500,1.4369487762451172e-3,1,B,7,4
prog2148.ml,500,9.368896484375e-3,1,U,27,16
prog2149.ml,500,1.4979839324951172e-3,1,H,7,4
prog2150.ml,500,2.969026565551758e-3,1,B,13,5
prog2151.ml,500,3.8480758666992188e-3,1,H,14,6
prog2152.ml,500,2.783060073852539e-3,1,D,0,0
prog2153.ml,500,4.6460628509521484e-3,1,D,0,0
prog2154.ml,500,5.4168701171875e-3,1,D,0,0
prog2155.ml,500,3.5800933837890625e-3,1,H,12,6
prog2156.ml,500,3.5278797149658203e-3,1,H,12,6
prog2157.ml,500,8.339881896972656e-4,1,U,3,2
prog2158.ml,500,2.789020538330078e-3,1,D,0,0
prog2159.ml,500,2.6519298553466797e-3,1,D,0,0
prog2160.ml,500,4.5850276947021484e-3,1,B,13,7
prog2161.ml,500,9.549856185913086e-3,1,U,27,9
prog2162.ml,500,8.939981460571289e-3,1,U,27,9
prog2163.ml,500,8.961915969848633e-3,1,U,27,9
prog2164.ml,500,9.968042373657227e-3,1,B,28,9
prog2165.ml,500,6.718873977661133e-3,1,B,22,7
prog2166.ml,500,4.327058792114258e-3,1,U,14,5
prog2167.ml,500,6.323099136352539e-3,1,U,19,7
prog2168.ml,500,6.582975387573242e-3,1,U,19,7
prog2169.ml,500,6.494045257568359e-3,1,U,19,7
prog2170.ml,500,6.415128707885742e-3,1,U,19,7
prog2171.ml,500,6.35218620300293e-3,1,U,19,7
prog2172.ml,500,4.993915557861328e-3,1,B,18,7
prog2173.ml,500,5.656003952026367e-3,1,B,19,7
prog2174.ml,500,5.3708553314208984e-3,1,H,16,6
prog2175.ml,500,6.691932678222656e-3,1,U,20,5
prog2176.ml,500,1.574087142944336e-2,1,U,30,10
prog2177.ml,500,7.0989131927490234e-3,1,B,21,5
prog2178.ml,500,1.2841939926147461e-2,1,B,30,9
prog2179.ml,500,1.4764070510864258e-2,1,U,33,11
prog2180.ml,500,2.8875112533569336e-2,1,U,30,10
prog2181.ml,500,1.688694953918457e-2,1,U,30,10
prog2182.ml,500,7.323026657104492e-3,1,B,21,5
prog2183.ml,500,1.8989086151123047e-2,1,U,30,10
prog2184.ml,500,7.390022277832031e-3,1,B,21,5
prog2185.ml,500,1.691412925720215e-2,1,U,30,10
prog2186.ml,500,2.4773120880126953e-2,1,D,0,0
prog2187.ml,500,1.0571002960205078e-2,1,U,18,6
prog2188.ml,500,1.3030052185058594e-2,1,U,20,7
prog2189.ml,500,3.9560794830322266e-3,1,U,11,3
prog2190.ml,500,4.536867141723633e-3,1,U,12,3
prog2191.ml,500,1.1608600616455078e-3,1,U,3,2
prog2192.ml,500,1.589059829711914e-3,1,U,5,2
prog2193.ml,500,2.2569894790649414e-2,1,H,17,7
prog2194.ml,500,1.8951892852783203e-3,1,U,2,1
prog2195.ml,500,4.538059234619141e-3,1,U,11,5
prog2196.ml,500,4.299163818359375e-3,1,U,11,4
prog2197.ml,2000,4.74882698059082,1,B,1559,435
prog2198.ml,500,2.5803089141845703e-2,1,B,46,15
prog2199.ml,500,0.4323301315307617,1,B,401,99
prog2200.ml,1500,3.4371190071105957,1,B,1269,291
prog2201.ml,500,4.2999982833862305e-2,1,B,36,11
prog2202.ml,500,1.414799690246582e-2,5,U,10,4
prog2205.ml,500,1.68609619140625e-3,1,B,2,2
prog2206.ml,500,1.882791519165039e-3,1,B,2,2
prog2207.ml,500,7.061958312988281e-4,1,U,2,2
prog2208.ml,500,1.4140605926513672e-3,1,U,8,3
prog2209.ml,500,1.1429786682128906e-3,1,U,5,3
prog2210.ml,500,1.025933027267456,1000,S,0,0
prog2211.ml,500,1.2653558254241943,1000,S,0,0
prog2212.ml,500,1.3442461490631104,1000,S,0,0
prog2213.ml,500,3.7260055541992188e-3,1,S,0,0
prog2214.ml,500,1.6978979110717773e-2,2,U,29,9
prog2215.ml,500,1.1146068572998047e-2,2,U,15,5
prog2216.ml,500,1.106882095336914e-2,2,U,15,5
prog2217.ml,500,2.24609375e-2,5,U,15,5
prog2218.ml,500,3.126883506774902e-2,4,U,15,5
prog2219.ml,500,1.3360977172851563e-3,1,U,3,2
prog2220.ml,500,1.6108036041259766e-2,3,U,16,5
prog2221.ml,500,7.546710968017578e-2,6,U,16,5
prog2222.ml,500,2.2053003311157227e-2,3,U,16,5
prog2223.ml,500,6.913089752197266e-2,6,U,31,9
prog2224.ml,500,60.006098985672,1,T,0,0
prog2225.ml,500,1.6754150390625e-2,3,U,16,5
prog2226.ml,500,2.0659923553466797e-2,2,U,31,9
prog2227.ml,500,6.837105751037598e-2,6,U,14,5
prog2228.ml,500,2.0392894744873047e-2,2,U,14,7
prog2229.ml,500,3.492879867553711e-2,3,U,14,5
prog2230.ml,1000,1.093519926071167,9,U,19,5
prog2232.ml,500,1.5528202056884766e-3,1,B,1,1
prog2233.ml,500,0.39509105682373047,6,U,54,15
prog2234.ml,500,1.67083740234375e-3,1,U,1,1
prog2235.ml,500,2.3000240325927734e-3,1,U,1,1
prog2236.ml,500,2.665996551513672e-3,1,U,1,1
prog2237.ml,500,0.26250314712524414,9,U,32,7
prog2238.ml,500,0.23542284965515137,5,U,70,15
prog2239.ml,500,4.0960073471069336e-2,3,H,28,7
prog2240.ml,500,0.14008712768554688,4,U,54,12
prog2241.ml,500,0.5307791233062744,12,U,84,17
prog2242.ml,500,0.12399506568908691,4,U,58,12
prog2244.ml,500,6.865957975387573,46,U,58,17
prog2245.ml,500,7.3888301849365234e-3,1,U,17,4
prog2246.ml,500,6.906986236572266e-3,1,U,16,4
prog2247.ml,500,2.0695924758911133e-2,3,U,30,9
prog2248.ml,500,2.7109861373901367e-2,3,U,30,9
prog2249.ml,500,60.00153112411499,1,T,0,0
prog2250.ml,500,1.3152122497558594e-2,3,U,25,7
prog2251.ml,500,4.6568870544433594e-2,3,U,52,10
prog2252.ml,500,1.429295539855957e-2,1,U,19,4
prog2253.ml,500,1.9379854202270508e-2,1,U,27,4
prog2254.ml,500,2.3466110229492188e-2,1,U,27,4
prog2255.ml,500,1.5618085861206055e-2,3,U,31,5
prog2256.ml,500,60.02077913284302,1,T,0,0
prog2257.ml,500,1.609206199645996e-2,1,S,0,0
prog2258.ml,500,4.2654991149902344e-2,7,U,24,4
prog2259.ml,500,3.518104553222656e-2,3,U,24,4
prog2260.ml,500,3.217792510986328e-2,4,U,24,4
prog2261.ml,500,2.3669958114624023e-2,4,U,38,9
prog2262.ml,500,1.1204957962036133e-2,4,U,35,9
prog2263.ml,500,3.8480758666992188e-3,2,B,12,2
prog2264.ml,500,4.127979278564453e-3,2,B,12,2
prog2265.ml,500,55.926918029785156,1000,S,0,0
prog2266.ml,500,1.4081954956054688e-2,1,U,40,27
prog2267.ml,500,1.4755964279174805e-2,1,U,40,27
prog2268.ml,500,4.8978328704833984e-3,1,U,16,4
prog2269.ml,500,4.531145095825195e-3,1,U,17,4
prog2270.ml,500,4.662036895751953e-3,1,U,16,4
prog2271.ml,500,1.2563943862915039e-2,3,U,19,6
prog2272.ml,500,1.0737895965576172e-2,3,U,30,9
prog2273.ml,500,1.1011838912963867e-2,3,U,17,4
prog2274.ml,500,4.82487678527832e-3,1,U,16,4
prog2275.ml,500,4.723787307739258e-3,1,U,17,4
prog2276.ml,500,7.6100826263427734e-3,1,U,24,4
prog2277.ml,500,4.5680999755859375e-3,1,U,16,4
prog2278.ml,500,5.469083786010742e-3,1,U,21,4
prog2279.ml,500,4.372119903564453e-3,1,U,15,4
prog2280.ml,500,4.152059555053711e-3,1,U,16,4
prog2281.ml,500,6.93202018737793e-3,1,U,23,4
prog2282.ml,500,1.3420581817626953e-3,1,U,5,3
prog2283.ml,500,5.216503143310547e-2,5,U,45,11
prog2284.ml,500,4.034996032714844e-3,1,U,15,6
prog2285.ml,500,1.6541481018066406e-3,1,D,0,0
prog2286.ml,500,1.931905746459961e-2,1,U,43,7
prog2287.ml,500,1.9772052764892578e-2,1,U,43,7
prog2288.ml,500,1.862311363220215e-2,1,U,41,7
prog2289.ml,500,4.7692060470581055e-2,2,U,60,10
prog2290.ml,500,3.298687934875488e-2,2,U,40,6
prog2291.ml,500,4.8789024353027344e-2,2,U,58,10
prog2292.ml,500,1.5653133392333984e-2,1,U,33,5
prog2293.ml,500,2.099895477294922e-2,1,U,44,7
prog2294.ml,500,6.1038970947265625e-2,1,U,44,7
prog2295.ml,500,1.9648075103759766e-2,1,U,44,7
prog2296.ml,500,1.965808868408203e-2,1,U,44,7
prog2297.ml,500,1.954197883605957e-2,1,U,44,7
prog2298.ml,500,2.108311653137207e-2,1,U,44,7
prog2299.ml,500,2.0756006240844727e-2,1,U,44,7
prog2300.ml,500,2.1186113357543945e-2,1,U,44,7
prog2301.ml,500,2.405691146850586e-2,1,U,44,7
prog2302.ml,500,1.765894889831543e-2,1,U,44,7
prog2303.ml,500,1.9220829010009766e-2,1,U,44,7
prog2304.ml,500,1.770496368408203e-2,1,U,44,7
prog2305.ml,500,1.8788814544677734e-2,1,U,44,7
prog2306.ml,500,2.079606056213379e-2,1,U,44,7
prog2307.ml,500,2.0167827606201172e-2,1,U,44,7
prog2308.ml,500,1.9143104553222656e-2,1,U,44,7
prog2309.ml,500,2.023482322692871e-2,1,U,44,7
prog2310.ml,500,2.06911563873291e-2,1,U,44,7
prog2311.ml,500,2.062082290649414e-2,1,U,44,7
prog2312.ml,500,6.036996841430664e-3,2,U,9,2
prog2313.ml,500,7.888078689575195e-3,3,U,9,2
prog2314.ml,500,0.45042991638183594,4,U,285,58
prog2315.ml,500,6.109952926635742e-3,1,U,17,4
prog2316.ml,500,4.007887840270996e-2,3,U,40,9
prog2317.ml,500,2.1912097930908203e-2,3,U,21,5
prog2318.ml,500,4.266619682312012e-2,3,U,42,9
prog2319.ml,500,2.581000328063965e-2,2,U,33,6
prog2320.ml,500,6.845307350158691e-2,4,U,56,10
prog2321.ml,500,3.642010688781738e-2,3,U,33,6
prog2322.ml,500,4.999637603759766e-4,1,U,4,2
prog2323.ml,500,2.0599365234375e-3,1,U,11,2
prog2324.ml,500,1.6300678253173828e-3,1,U,10,2
prog2325.ml,500,1.7809867858886719e-3,1,U,11,2
prog2326.ml,500,1.7361640930175781e-3,1,U,10,2
prog2327.ml,500,1.5969276428222656e-3,1,U,10,2
prog2328.ml,500,1.9080638885498047e-3,1,U,11,2
prog2329.ml,500,1.558065414428711e-3,1,U,10,2
prog2330.ml,500,1.1248588562011719e-3,1,U,8,2
prog2331.ml,500,1.0399818420410156e-3,1,U,8,2
prog2332.ml,500,2.076864242553711e-3,1,U,10,2
prog2333.ml,500,1.9071102142333984e-3,1,U,10,2
prog2334.ml,500,1.0809898376464844e-3,1,U,7,2
prog2335.ml,500,4.1310787200927734e-3,1,U,17,3
prog2336.ml,500,1.6248226165771484e-3,1,U,10,2
prog2337.ml,500,4.508018493652344e-3,1,D,0,0
prog2338.ml,500,4.4629573822021484e-3,1,D,0,0
prog2339.ml,500,5.089998245239258e-3,1,D,0,0
prog2340.ml,500,3.097057342529297e-3,1,D,0,0
prog2341.ml,500,2.184152603149414e-3,2,U,9,2
prog2342.ml,500,2.298116683959961e-3,2,U,9,2
prog2343.ml,500,3.5660266876220703e-3,3,U,9,2
prog2344.ml,500,5.953073501586914e-3,2,U,22,4
prog2345.ml,500,9.715080261230469e-3,4,U,30,5
prog2346.ml,500,1.2590885162353516e-3,1,U,5,3
prog2347.ml,500,1.803898811340332e-2,1,U,43,9
prog2348.ml,500,1.5056133270263672e-2,4,U,25,7
prog2349.ml,500,0.6600611209869385,1000,S,0,0
prog2350.ml,500,0.8070411682128906,1000,S,0,0
prog2351.ml,500,0.7747499942779541,1000,S,0,0
prog2352.ml,500,0.703010082244873,1000,S,0,0
prog2353.ml,500,0.6644070148468018,1000,S,0,0
prog2354.ml,500,0.6550149917602539,1000,S,0,0
prog2355.ml,500,0.595566987991333,1000,S,0,0
prog2356.ml,500,0.6204547882080078,1000,S,0,0
prog2357.ml,500,0.5905139446258545,1000,S,0,0
prog2358.ml,500,0.6144740581512451,1000,S,0,0
prog2359.ml,500,0.127471923828125,13,U,72,13
prog2360.ml,500,1.4568090438842773e-2,1,U,28,7
prog2361.ml,500,1.3369083404541016e-2,1,U,25,7
prog2362.ml,500,3.5381317138671875e-4,1,B,1,1
prog2363.ml,500,7.330954074859619,520,U,66,15
prog2364.ml,500,0.15921998023986816,17,U,67,13
prog2365.ml,500,1.9559860229492188e-3,1,S,0,0
prog2366.ml,500,1.9130706787109375e-3,1,S,0,0
prog2367.ml,500,1.9001960754394531e-3,1,S,0,0
prog2369.ml,500,1.3345956802368164e-2,3,H,15,3
prog2370.ml,500,1.1316061019897461e-2,2,U,20,3
prog2371.ml,500,1.6752004623413086e-2,4,H,15,3
prog2372.ml,500,4.422307014465332e-2,5,H,15,3
prog2373.ml,500,5.310797691345215e-2,6,H,15,3
prog2375.ml,500,1.0532855987548828e-2,2,U,20,3
prog2377.ml,500,7.558107376098633e-3,2,U,12,3
prog2378.ml,500,8.913040161132813e-3,2,U,14,3
prog2379.ml,500,3.079700469970703e-2,4,H,17,3
prog2380.ml,500,1.2427091598510742e-2,3,H,13,3
prog2381.ml,500,1.5936851501464844e-2,4,H,13,3
prog2382.ml,500,8.459091186523438e-4,1,B,3,1
prog2383.ml,500,60.00231385231018,1,T,0,0
prog2384.ml,500,60.00264000892639,1,T,0,0
prog2385.ml,500,3.812074661254883e-3,1,U,18,4
prog2386.ml,500,3.958940505981445e-3,1,U,18,4
prog2387.ml,500,2.0530223846435547e-3,3,U,7,5
prog2388.ml,500,4.122018814086914e-3,1,U,18,4
prog2389.ml,500,1.1670589447021484e-3,1,H,6,4
prog2390.ml,500,1.5721321105957031e-3,1,H,8,4
prog2391.ml,500,3.41796875e-3,1,H,11,5
prog2393.ml,500,2.4771690368652344e-3,1,U,3,2
prog2394.ml,500,3.128790855407715e-2,3,U,8,3
prog2395.ml,500,6.323814392089844e-3,10,U,7,3
prog2396.ml,500,8.532881736755371e-2,8,U,46,8
prog2397.ml,500,3.2689571380615234e-3,1,B,5,2
prog2398.ml,500,0.5140910148620605,9,U,109,31
prog2399.ml,500,0.37198305130004883,7,U,94,29
prog2401.ml,500,8.982181549072266e-2,4,U,55,16
prog2402.ml,500,1.0423898696899414e-2,3,U,33,9
prog2403.ml,500,3.8678646087646484e-3,1,U,15,4
prog2404.ml,500,3.7810802459716797e-3,1,U,15,4
prog2405.ml,500,5.997180938720703e-3,2,U,15,4
prog2406.ml,500,2.679109573364258e-3,1,U,16,4
prog2407.ml,500,3.737926483154297e-3,1,U,15,5
prog2408.ml,500,3.8080215454101563e-3,1,U,15,5
prog2409.ml,500,3.9010047912597656e-3,1,U,15,5
prog2410.ml,500,1.477193832397461e-2,4,U,25,7
prog2411.ml,500,1.1706113815307617e-2,3,U,25,7
prog2412.ml,500,1.4110088348388672e-2,4,U,33,9
prog2413.ml,500,4.144906997680664e-3,1,U,15,5
prog2414.ml,500,8.43048095703125e-4,1,U,4,2
prog2415.ml,500,4.271030426025391e-3,3,U,11,3
prog2416.ml,500,4.1010379791259766e-3,2,U,11,2
prog2417.ml,500,1.4200210571289063e-3,1,U,5,3
prog2418.ml,500,1.0336875915527344e-2,3,U,22,5
prog2419.ml,500,2.841949462890625e-3,1,U,16,4
prog2420.ml,500,3.895998001098633e-3,1,U,15,5
prog2421.ml,500,3.8411617279052734e-3,1,U,15,5
prog2427.ml,500,5.129718780517578e-2,7,U,70,13
prog2428.ml,500,1.788496971130371e-2,6,U,22,3
prog2429.ml,500,3.52168083190918e-2,9,U,25,3
prog2430.ml,500,3.8650035858154297e-3,1,U,16,2
prog2431.ml,500,2.8170108795166016e-2,6,U,29,3
prog2432.ml,500,1.717209815979004e-2,2,U,39,6
prog2433.ml,500,1.6322851181030273e-2,1,U,36,5
prog2434.ml,500,1.5185117721557617e-2,1,U,35,5
prog2435.ml,500,1.8042802810668945e-2,1,U,41,6
prog2436.ml,500,1.8556833267211914e-2,1,U,41,6
prog2437.ml,500,1.8527984619140625e-2,1,U,41,6
prog2438.ml,500,2.1661996841430664e-2,1,U,53,9
prog2439.ml,500,2.2744178771972656e-2,1,U,55,9
prog2440.ml,500,1.9051074981689453e-2,1,U,46,7
prog2441.ml,500,2.0600080490112305e-2,1,U,47,7
prog2442.ml,500,1.9292116165161133e-2,1,U,46,7
prog2443.ml,500,2.1322011947631836e-2,1,U,55,9
prog2444.ml,500,1.8201112747192383e-2,1,U,44,7
prog2445.ml,500,43.86810898780823,1000,S,0,0
prog2446.ml,500,4.224061965942383e-3,1,U,15,5
prog2447.ml,500,43.491289138793945,1000,S,0,0
prog2448.ml,500,0.10525798797607422,3,U,74,11
prog2449.ml,500,9.6893310546875e-4,1,U,6,2
prog2450.ml,500,5.559921264648438e-4,1,U,1,1
prog2451.ml,500,3.045511245727539e-2,1,U,64,12
prog2452.ml,500,1.8667936325073242e-2,2,U,34,8
prog2453.ml,500,1.5289783477783203e-3,1,U,4,2
prog2454.ml,500,6.899833679199219e-4,1,U,3,2
prog2455.ml,500,3.609895706176758e-3,3,U,9,2
prog2456.ml,500,4.076957702636719e-3,1,U,17,5
prog2457.ml,500,2.368927001953125e-3,1,U,12,5
prog2458.ml,500,4.202127456665039e-3,1,U,18,5
prog2459.ml,500,3.5440921783447266e-3,1,U,17,5
prog2460.ml,500,4.1120052337646484e-3,1,U,18,5
prog2461.ml,500,4.176139831542969e-3,1,U,18,5
prog2462.ml,500,9.389162063598633e-3,1,D,0,0
prog2463.ml,500,1.0024070739746094e-2,1,U,28,7
prog2464.ml,500,4.099130630493164e-3,1,U,15,5
prog2465.ml,500,8.914947509765625e-3,1,U,32,7
prog2466.ml,500,8.465051651000977e-3,1,U,30,7
prog2467.ml,500,9.028911590576172e-3,1,U,32,7
prog2468.ml,500,9.198904037475586e-3,1,U,32,7
prog2469.ml,500,1.3709068298339844e-3,1,H,6,4
prog2470.ml,500,1.5740394592285156e-3,1,H,6,4
prog2471.ml,500,1.3430118560791016e-3,1,U,1,1
prog2472.ml,500,1.7669200897216797e-3,1,B,7,2
prog2473.ml,500,1.9021034240722656e-3,1,B,7,2
prog2474.ml,500,4.0280818939208984e-3,1,U,15,4
prog2475.ml,500,4.475116729736328e-3,1,U,15,4
prog2476.ml,500,7.118010520935059e-2,4,U,32,7
prog2477.ml,500,4.5359134674072266e-3,1,U,15,4
prog2478.ml,500,4.967927932739258e-3,1,U,15,4
prog2479.ml,500,0.25170302391052246,5,U,103,24
prog2480.ml,500,9.620189666748047e-4,1,B,4,2
prog2481.ml,500,9.601116180419922e-4,1,B,4,2
prog2482.ml,500,3.096604347229004e-2,1,U,80,22
prog2483.ml,500,3.118586540222168e-2,1,U,80,22
prog2484.ml,500,4.076957702636719e-3,1,U,15,5
prog2485.ml,500,4.034996032714844e-3,1,U,15,5
prog2486.ml,500,4.528045654296875e-3,1,U,15,5
prog2487.ml,500,3.9479732513427734e-3,1,U,15,5
prog2488.ml,500,39.83828902244568,1000,S,0,0
prog2489.ml,500,4.428863525390625e-3,1,U,15,5
prog2490.ml,500,4.371166229248047e-3,1,U,15,5
prog2491.ml,500,3.361201286315918e-2,1,S,0,0
prog2492.ml,500,3.4303903579711914e-2,1,S,0,0
prog2493.ml,500,39.08452796936035,1000,S,0,0
prog2494.ml,500,44.519946813583374,1000,S,0,0
prog2495.ml,500,40.1971218585968,1000,S,0,0
prog2496.ml,500,43.11455202102661,1000,S,0,0
prog2497.ml,500,37.975610971450806,1000,S,0,0
prog2498.ml,500,1.5808820724487305e-2,2,U,27,9
prog2499.ml,500,3.2386064529418945e-2,1,U,36,11
prog2500.ml,500,3.214383125305176e-2,1,U,36,11
prog2501.ml,500,38.769469022750854,1000,S,0,0
prog2502.ml,500,39.31019186973572,1000,S,0,0
prog2503.ml,500,3.261303901672363e-2,1,S,0,0
prog2504.ml,500,3.225207328796387e-2,1,S,0,0
prog2505.ml,500,40.98808693885803,1000,S,0,0
prog2506.ml,500,9.449958801269531e-3,1,U,34,10
prog2507.ml,500,1.0540962219238281e-2,1,U,34,10
prog2508.ml,500,1.624011993408203e-2,1,U,47,14
prog2509.ml,500,1.585102081298828e-2,1,U,47,14
prog2510.ml,500,4.10914421081543e-3,1,U,15,6
prog2511.ml,500,2.562999725341797e-3,1,U,10,4
prog2512.ml,500,1.3580322265625e-3,2,U,5,2
prog2513.ml,500,1.0251998901367188e-3,1,U,6,2
prog2514.ml,500,1.0230541229248047e-3,1,U,6,2
prog2515.ml,500,1.0471343994140625e-3,1,U,6,2
prog2516.ml,500,0.204132080078125,139,U,12,3
prog2517.ml,500,2.880096435546875e-3,3,U,5,2
prog2518.ml,500,2.6311874389648438e-3,3,U,9,2
prog2519.ml,500,1.4719963073730469e-3,1,U,7,2
prog2520.ml,500,1.4128684997558594e-3,1,U,7,2
prog2521.ml,500,1.207113265991211e-3,1,U,7,2
prog2522.ml,500,0.15031194686889648,9,U,112,17
prog2523.ml,500,1.1462926864624023e-2,5,U,16,2
prog2524.ml,500,1.4109134674072266e-2,8,U,16,2
prog2525.ml,500,1.9772589206695557,1000,S,0,0
prog2526.ml,500,1.162254810333252,1000,S,0,0
prog2527.ml,500,0.31061577796936035,180,U,26,2
prog2528.ml,500,9.114503860473633e-2,47,U,27,2
prog2529.ml,500,0.593174934387207,327,U,29,3
prog2530.ml,500,0.3030679225921631,175,U,24,2
prog2531.ml,500,60.02800393104553,1,T,0,0
prog2532.ml,500,60.000401973724365,1,T,0,0
prog2533.ml,500,5.653858184814453e-3,2,U,21,4
prog2534.ml,500,7.0400238037109375e-3,3,U,22,4
prog2535.ml,500,5.66411018371582e-3,2,U,21,4
prog2536.ml,500,5.9430599212646484e-3,2,U,21,4
prog2537.ml,500,6.7179203033447266e-3,2,U,21,4
prog2538.ml,500,6.816864013671875e-3,2,U,21,4
prog2539.ml,500,9.634017944335938e-3,4,U,20,3
prog2540.ml,500,5.413022041320801,1000,S,0,0
prog2541.ml,500,9.006977081298828e-3,3,U,26,4
prog2542.ml,500,7.981061935424805e-3,4,U,20,3
prog2543.ml,500,5.209708213806152e-2,7,U,60,7
prog2544.ml,500,5.803108215332031e-3,3,U,17,2
prog2545.ml,500,3.6649703979492188e-3,2,U,8,2
prog2546.ml,500,2.4836063385009766e-2,1,U,51,8
prog2547.ml,500,2.4425983428955078e-2,1,U,51,8
prog2548.ml,500,2.4695873260498047e-2,1,U,51,8
prog2549.ml,500,2.6350021362304688e-2,1,U,50,8
prog2550.ml,500,8.115601539611816e-2,2,U,77,13
prog2551.ml,500,2.6846885681152344e-2,1,U,49,8
prog2552.ml,500,6.143808364868164e-2,1,U,50,8
prog2553.ml,500,2.442193031311035e-2,1,U,50,8
prog2554.ml,500,0.15701889991760254,4,U,108,17
prog2555.ml,500,2.4775028228759766e-2,1,U,51,8
prog2556.ml,500,2.4600982666015625e-2,1,U,51,8
prog2557.ml,500,2.437901496887207e-2,1,U,50,8
prog2558.ml,500,1.4087915420532227e-2,1,U,34,6
prog2559.ml,500,1.4774084091186523e-2,1,U,37,7
prog2560.ml,500,1.4614105224609375e-2,1,U,35,6
prog2561.ml,500,5.183601379394531e-2,1,U,33,6
prog2562.ml,500,1.6363143920898438e-2,1,U,37,6
prog2563.ml,500,1.653289794921875e-2,1,U,36,6
prog2564.ml,500,1.5748977661132813e-2,1,U,37,7
prog2565.ml,500,2.3237943649291992e-2,1,U,54,8
prog2566.ml,500,2.401590347290039e-2,1,U,55,8
prog2567.ml,500,8.352994918823242e-3,1,S,0,0
prog2568.ml,500,1.5613079071044922e-2,1,U,37,7
prog2569.ml,500,1.705622673034668e-2,1,U,39,7
prog2570.ml,500,1.5752077102661133e-2,1,U,39,7
prog2571.ml,500,1.5790939331054688e-2,1,U,39,7
prog2572.ml,500,1.7170190811157227e-2,1,U,41,7
prog2573.ml,500,2.9942035675048828e-2,1,U,39,7
prog2574.ml,500,3.0510902404785156e-2,1,U,39,7
prog2575.ml,500,0.3039360046386719,4,U,120,23
prog2576.ml,500,4.8007965087890625e-2,2,U,67,13
prog2577.ml,500,6.263399124145508e-2,3,U,48,7
prog2578.ml,1000,60.015928983688354,1,T,0,0
prog2579.ml,500,1.7395973205566406e-2,1,U,39,7
prog2580.ml,500,8.348298072814941e-2,3,U,70,11
prog2581.ml,500,4.35330867767334e-2,2,U,43,7
prog2582.ml,500,4.908108711242676e-2,2,U,48,7
prog2583.ml,500,8.615803718566895e-2,3,U,75,11
prog2584.ml,500,6.818199157714844e-2,2,U,75,11
prog2585.ml,500,4.498696327209473e-2,2,U,43,7
prog2586.ml,500,6.56290054321289e-2,3,U,43,7
prog2587.ml,500,9.360480308532715e-2,3,U,83,13
prog2588.ml,500,60.00251889228821,1,T,0,0
prog2589.ml,500,60.03091311454773,1,T,0,0
prog2590.ml,500,0.16929888725280762,5,U,105,14
prog2591.ml,500,0.3523550033569336,4,U,118,16
prog2592.ml,500,0.1786789894104004,3,U,88,13
prog2593.ml,500,8.219385147094727e-2,2,U,80,11
prog2594.ml,500,9.18428897857666e-2,3,U,79,11
prog2595.ml,500,6.778287887573242e-2,2,U,79,13
prog2596.ml,500,6.879496574401855e-2,2,U,79,13
prog2597.ml,500,7.272219657897949e-2,2,U,79,11
prog2598.ml,500,7.741904258728027e-2,2,U,75,11
prog2599.ml,1000,60.01011109352112,1,T,0,0
prog2600.ml,500,2.2808074951171875e-2,1,U,50,9
prog2601.ml,500,2.2768020629882813e-2,1,U,51,9
prog2602.ml,500,2.3305892944335938e-2,1,U,51,9
prog2603.ml,500,4.948878288269043e-2,2,U,50,7
prog2604.ml,500,8.635783195495605e-2,6,U,89,17
prog2605.ml,500,0.10886192321777344,3,U,92,11
prog2606.ml,500,6.532502174377441e-2,3,U,52,7
prog2607.ml,500,2.0678043365478516e-2,1,U,51,9
